11.2069
11.2171
11.2335
11.3091
11.2839
11.3421
11.3137
11.3205
11.3965
11.4361
11.4564
11.5828
11.5542
11.6461
11.674
11.7395
11.7946
11.8885
11.8826
11.9758
12.0208
12.037
12.1317
12.2052
12.2858
12.4004
12.4174
12.5374
12.5569
12.677
12.7581
12.8663
12.9191
12.9556
13.1302
13.1574
13.2717
13.3838
13.4594
13.5986
13.7144
13.8102
13.8838
14.0562
14.1982
14.3213
14.3954
14.5055
14.6186
14.6822
14.9924
15.0689
15.162
15.2809
15.4559
15.6094
15.7545
15.8544
16.0445
16.1451
16.3671
16.45
16.6269
16.7868
16.9909
17.1231
17.3802
17.547
17.738
17.9785
18.1334
18.2993
18.4718
18.6788
18.9408
19.1208
19.2322
19.528
19.6619
19.9337
20.1473
20.4237
20.688
20.9516
21.2326
21.4024
21.661
21.9666
22.2191
22.4614
22.7864
23.0005
23.3038
23.7692
24.0098
24.3358
24.6379
24.9101
25.3219
25.5595
25.976
26.3741
26.7978
27.117
27.4681
27.9424
28.3386
28.765
29.2361
29.6732
30.219
30.7343
31.223
31.7338
32.3344
32.8909
33.6536
34.3424
35.0239
35.8758
0.0
