9.8342
9.697
9.4014
9.2123
9.1586
8.943
8.7919
8.6591
8.5166
8.4265
8.2896
8.2174
8.1272
7.9884
7.8985
7.8207
7.7603
7.6788
7.6411
7.5463
7.5105
7.454
7.4164
7.3738
7.303
7.3234
7.2798
7.2781
7.2546
7.2461
7.2096
7.2183
7.2436
7.2147
7.239
7.2057
7.2615
7.2594
7.3408
7.3638
7.39
7.3808
7.4283
7.5053
7.6057
7.6208
7.6908
7.7163
7.8054
7.8989
7.9037
8.0149
8.1108
8.2167
8.3163
8.4387
8.4851
8.6183
8.709
8.9162
8.9059
9.1614
9.2768
9.386
9.5453
9.6794
9.838
10.0004
10.1331
10.3324
10.582
10.7561
10.9017
11.1031
11.2877
11.4762
11.7196
11.9183
12.192
12.4941
12.7613
13.067
13.2508
13.521
13.8438
14.0814
14.4518
14.7488
14.9812
15.3497
15.7763
16.0738
16.496
16.8763
17.221
17.6246
18.0622
18.5399
18.999
19.4274
19.868
20.4407
20.9237
21.4245
22.0705
22.6561
23.2152
23.915
24.5585
25.2198
25.9597
26.7402
27.4738
28.3174
29.2288
30.1664
31.1957
32.2902
33.5121
35.0363
0.0
